XM_014148264	LOC106573315	NonCoding	"Click Me"	"(2491,2513)"	7mer-m8	-0.12	0.012	-0.139	-0.039	0.006	-0.037	-0.317	-0.161	0.021	-0.177	-0.022	-0.339	1.5	0.891	162	151	-14.47	0		False
XM_014148265	LOC106573315	NonCoding	"Click Me"	"(2331,2353)"	7mer-m8	-0.12	0.012	-0.139	-0.039	0.006	-0.037	-0.317	-0.161	0.021	-0.177	-0.022	-0.339	1.5	0.891	162	151	-14.47	0		False
XM_014148266	LOC106573315	NonCoding	"Click Me"	"(2397,2419)"	7mer-m8	-0.12	0.012	-0.139	-0.039	0.006	-0.037	-0.317	-0.161	0.021	-0.177	-0.022	-0.339	1.5	0.891	163	151	-14.47	0		False
XM_014148296	LOC106573335	NonCoding	"Click Me"	"(87,108)"	8mer	-0.247	0.003	-0.041	-0.089	0.012	-0.067	-0.43	-0.31	0.003	-0.08	-0.053	-0.44	2	0.696	100	149	-14.01	0		False
XM_014148305	LOC106573341	NonCoding	"Click Me"	"(1862,1883)"	8mer	-0.247	0.003	-0.029	-0.072	0.012	-0.067	-0.4	-0.31	0.003	-0.061	-0.041	-0.409	2	0.666	168	150	-16.34	0		False
XM_014148306	LOC106573341	NonCoding	"Click Me"	"(1684,1705)"	8mer	-0.247	0.003	-0.029	-0.072	0.012	-0.067	-0.4	-0.31	0.003	-0.061	-0.041	-0.409	2	0.666	168	150	-16.34	0		False
XM_014148307	LOC106573341	NonCoding	"Click Me"	"(1602,1623)"	8mer	-0.247	0.003	-0.029	-0.072	0.012	-0.067	-0.4	-0.31	0.003	-0.061	-0.041	-0.409	2	0.666	168	150	-16.34	0		False
XM_014148589	tspan3	NonCoding	"Click Me"	"(1746,1767)"	7mer-m8	-0.12	-0.053	-0.073	-0.039	0.006	-0.037	-0.315	-0.161	-0.088	-0.095	-0.022	-0.366	5	0.728	160	168	-24.48	0		False
XM_014148731	LOC106573578	NonCoding	"Click Me"	"(725,748)"	8mer	-0.247	0.003	0.022	-0.024	0.012	-0.067	-0.301	-0.31	0.003	0.018	-0.008	-0.298	2	0.542	358	148	-16.22	0		False
XM_014148817	LOC106573615	NonCoding	"Click Me"	"(1006,1028)"	8mer	-0.247	0.003	0.036	-0.094	0.012	-0.067	-0.357	-0.31	0.003	0.04	-0.056	-0.323	2	0.508	81	143	-18.03	0		False
XM_014148833	LOC106573620	NonCoding	"Click Me"	"(6073,6096)"	8mer	-0.247	0.003	-0.023	0.004	0.012	-0.067	-0.318	-0.31	0.003	-0.052	0.01	-0.348	2	0.651	468	150	-16.38	0		False
XM_014148941	LOC106573672	NonCoding	"Click Me"	"(251,277)"	8mer	-0.247	-0.008	0.015	-0.046	0.012	-0.067	-0.341	-0.31	0.001	0.007	-0.024	-0.326	2.5	0.559	269	153	-20.97	0		False
XM_014149280	LOC106573865	NonCoding	"Click Me"	"(170,191)"	8mer	-0.247	0.003	0.046	-0.068	0.012	-0.067	-0.322	-0.31	0.003	0.054	-0.039	-0.291	2	0.485	183	146	-18.73	0		False
XM_014149283	kcnn1	NonCoding	"Click Me"	"(666,690)"	8mer	-0.247	-0.05	-0.037	0.058	0.012	-0.067	-0.331	-0.31	-0.007	-0.074	0.047	-0.344	4.5	0.686	682	166	-25.2	0		False
XM_014149284	kcnn1	NonCoding	"Click Me"	"(666,690)"	8mer	-0.247	-0.05	-0.037	0.058	0.012	-0.067	-0.331	-0.31	-0.007	-0.074	0.047	-0.344	4.5	0.686	682	166	-25.2	0		False
XM_014149401	LOC106573935	NonCoding	"Click Me"	"(145,167)"	8mer	-0.247	0.013	-0.058	-0.074	0.012	-0.067	-0.421	-0.31	0.005	-0.105	-0.043	-0.453	1.5	0.735	159	159	-20.58	0		False
XM_014149542	LOC106574028	NonCoding	"Click Me"	"(1524,1546)"	8mer	-0.247	0.003	0.002	-0.061	0.012	-0.067	-0.359	-0.31	0.003	-0.013	-0.034	-0.355	2	0.591	208	160	-17.78	0		False
XM_014150096	LOC106574297	NonCoding	"Click Me"	"(31,54)"	8mer	-0.247	0.013	0.022	-0.102	0.012	-0.067	-0.37	-0.31	0.005	0.017	-0.062	-0.35	1.5	0.544	46	147	-16.74	0		False
XM_014150097	LOC106574297	NonCoding	"Click Me"	"(31,54)"	8mer	-0.247	0.013	0.022	-0.102	0.012	-0.067	-0.37	-0.31	0.005	0.017	-0.062	-0.35	1.5	0.544	46	147	-16.74	0		False
XM_014150346	LOC106574449	NonCoding	"Click Me"	"(2347,2367)"	8mer	-0.247	0.013	-0.066	-0.069	0.012	-0.067	-0.425	-0.31	0.005	-0.119	-0.04	-0.464	1.5	0.756	177	156	-19.5	0		False
XM_014150347	LOC106574449	NonCoding	"Click Me"	"(2718,2738)"	8mer	-0.247	0.013	-0.066	-0.069	0.012	-0.067	-0.425	-0.31	0.005	-0.119	-0.04	-0.464	1.5	0.756	177	156	-19.5	0		False
XM_014150348	LOC106574449	NonCoding	"Click Me"	"(2568,2588)"	8mer	-0.247	0.013	-0.066	-0.069	0.012	-0.067	-0.425	-0.31	0.005	-0.119	-0.04	-0.464	1.5	0.756	177	156	-19.5	0		False
XM_014150348	LOC106574449	NonCoding	"Click Me"	"(364,387)"	8mer	-0.247	-0.008	-0.019	-0.018	0.012	-0.067	-0.347	-0.31	0.001	-0.045	-0.005	-0.359	2.5	0.641	379	143	-16.24	0		False
XM_014150467	LOC106574531	NonCoding	"Click Me"	"(9002,9027)"	8mer	-0.247	-0.029	-0.01	-0.013	0.012	-0.067	-0.353	-0.31	-0.003	-0.031	-0.001	-0.346	3.5	0.619	401	156	-23.07	0		False
XM_014150653	LOC106574656	NonCoding	"Click Me"	"(270,291)"	8mer	-0.247	0.003	0.03	-0.043	0.012	-0.067	-0.312	-0.31	0.003	0.029	-0.021	-0.299	2	0.525	283	144	-15.65	0		False
XM_014150673	LOC106574674	NonCoding	"Click Me"	"(328,349)"	8mer	-0.247	-0.039	0.017	-0.028	0.012	-0.067	-0.352	-0.31	-0.005	0.011	-0.011	-0.316	4	0.554	341	154	-22.28	0		False
XM_014150795	LOC106574754	NonCoding	"Click Me"	"(1275,1303)"	8mer	-0.247	-0.018	-0.023	-0.038	0.012	-0.067	-0.382	-0.31	-0.001	-0.052	-0.019	-0.382	3	0.652	299	154	-27.15	0		False
XM_014151068	LOC106574934	NonCoding	"Click Me"	"(63,83)"	8mer	-0.247	-0.05	0.031	-0.095	0.012	-0.067	-0.416	-0.31	-0.007	0.031	-0.057	-0.343	4.5	0.521	75	162	-25.73	0		False
XM_014151077	LOC106574943	NonCoding	"Click Me"	"(336,358)"	8mer	-0.247	0.003	-0.012	-0.026	0.012	-0.067	-0.337	-0.31	0.003	-0.035	-0.01	-0.352	2	0.626	350	149	-16.29	0		False
XM_014151104	LOC106574966	NonCoding	"Click Me"	"(819,841)"	8mer	-0.247	0.003	0.01	-0.084	0.012	-0.067	-0.374	-0.31	0.003	-0.001	-0.05	-0.358	2	0.572	118	147	-20.95	0		False
XM_014151267	LOC106575086	NonCoding	"Click Me"	"(818,839)"	8mer	-0.247	0.013	-0.126	0.096	0.012	-0.067	-0.319	-0.31	0.005	-0.211	0.073	-0.443	1.5	0.9	831	142	-13.2	0		False
XM_014151368	LOC106575134	NonCoding	"Click Me"	"(188,210)"	8mer	-0.247	0.024	0.041	-0.063	0.012	-0.067	-0.3	-0.31	0.007	0.047	-0.035	-0.291	1	0.497	202	142	-15.55	0		False
XM_014151399	LOC100136538	NonCoding	"Click Me"	"(218,238)"	8mer	-0.247	-0.018	0.047	-0.056	0.012	-0.067	-0.329	-0.31	-0.001	0.057	-0.03	-0.285	3	0.482	230	147	-21.04	0		False
XM_014151408	LOC106575162	NonCoding	"Click Me"	"(640,660)"	8mer	-0.247	-0.008	0.013	-0.039	0.012	-0.067	-0.336	-0.31	0.001	0.004	-0.019	-0.324	2.5	0.564	297	147	-19.56	0		False
XM_014151418	LOC106575162	NonCoding	"Click Me"	"(608,628)"	8mer	-0.247	-0.008	0.013	-0.04	0.012	-0.067	-0.337	-0.31	0.001	0.004	-0.02	-0.325	2.5	0.564	293	147	-19.56	0		False
XM_014151640	LOC106575249	NonCoding	"Click Me"	"(2370,2390)"	8mer	-0.247	0.013	-0.064	-0.073	0.012	-0.067	-0.426	-0.31	0.005	-0.114	-0.042	-0.462	1.5	0.749	162	156	-19.5	0		False
XM_014151641	LOC106575249	NonCoding	"Click Me"	"(2373,2393)"	8mer	-0.247	0.013	-0.064	-0.073	0.012	-0.067	-0.426	-0.31	0.005	-0.114	-0.042	-0.462	1.5	0.749	162	156	-19.5	0		False
XM_014151642	LOC106575249	NonCoding	"Click Me"	"(2286,2306)"	8mer	-0.247	0.013	-0.064	-0.073	0.012	-0.067	-0.426	-0.31	0.005	-0.114	-0.042	-0.462	1.5	0.749	162	156	-19.5	0		False
XM_014151836	LOC106575352	NonCoding	"Click Me"	"(1241,1265)"	8mer	-0.247	-0.05	-0.026	-0.092	0.012	-0.067	-0.47	-0.31	-0.007	-0.056	-0.055	-0.429	4.5	0.659	88	158	-22.28	0		False
XM_014151840	LOC106575355	NonCoding	"Click Me"	"(649,673)"	8mer	-0.247	-0.05	-0.035	0.054	0.012	-0.067	-0.333	-0.31	-0.007	-0.07	0.044	-0.343	4.5	0.679	665	158	-22.28	0		False
XM_014151910	LOC106575406	NonCoding	"Click Me"	"(7486,7511)"	8mer	-0.247	0.003	-0.015	-0.012	0.012	-0.067	-0.326	-0.31	0.003	-0.039	-0.001	-0.347	2	0.631	403	152	-19.53	0		False
XM_014151918	LOC106575418	NonCoding	"Click Me"	"(1151,1174)"	8mer	-0.247	0.003	-0.057	-0.085	0.012	-0.067	-0.441	-0.31	0.003	-0.105	-0.05	-0.462	2	0.734	116	154	-22.07	0		False
XM_014152380	LOC106575720	NonCoding	"Click Me"	"(978,999)"	8mer	-0.247	0.013	0.028	-0.047	0.012	-0.067	-0.308	-0.31	0.005	0.027	-0.024	-0.302	1.5	0.528	266	153	-20.44	0		False
XM_014152386	LOC106575727	NonCoding	"Click Me"	"(298,319)"	8mer	-0.247	0.003	0.033	-0.035	0.012	-0.067	-0.302	-0.31	0.003	0.035	-0.017	-0.289	2	0.516	311	144	-15.65	0		False
XM_014152417	LOC106575746	NonCoding	"Click Me"	"(885,913)"	8mer	-0.247	-0.018	-0.023	-0.042	0.012	-0.067	-0.385	-0.31	-0.001	-0.052	-0.021	-0.384	3	0.652	287	154	-27.15	0		False
XM_014152759	LOC106575974	NonCoding	"Click Me"	"(114,135)"	8mer	-0.247	0.024	0.049	-0.082	0.012	-0.067	-0.311	-0.31	0.007	0.06	-0.048	-0.291	1	0.477	127	141	-15.87	0		False
XM_014153102	LOC106576156	NonCoding	"Click Me"	"(238,258)"	8mer	-0.247	0.003	0.028	-0.051	0.012	-0.067	-0.322	-0.31	0.003	0.027	-0.027	-0.307	2	0.528	250	142	-14.58	0		False
XM_014153283	LOC106576235	NonCoding	"Click Me"	"(3986,4008)"	8mer	-0.247	-0.018	-0.025	-0.012	0.012	-0.067	-0.358	-0.31	-0.001	-0.055	-0.001	-0.367	3	0.656	402	148	-18.35	0		False
XM_014153284	LOC106576235	NonCoding	"Click Me"	"(3884,3906)"	8mer	-0.247	-0.018	-0.025	-0.012	0.012	-0.067	-0.358	-0.31	-0.001	-0.055	-0.001	-0.367	3	0.656	402	148	-18.35	0		False
XM_014153480	LOC106576360	NonCoding	"Click Me"	"(71,93)"	8mer	-0.247	-0.05	0.024	-0.093	0.012	-0.067	-0.42	-0.31	-0.007	0.022	-0.055	-0.351	4.5	0.537	85	169	-24.18	0		False
XM_014153770	LOC106576549	NonCoding	"Click Me"	"(162,185)"	8mer	-0.247	-0.008	0.042	-0.069	0.012	-0.067	-0.337	-0.31	0.001	0.049	-0.04	-0.3	2.5	0.494	177	155	-17.95	0		False
XM_014153771	LOC106576549	NonCoding	"Click Me"	"(162,185)"	8mer	-0.247	-0.008	0.042	-0.069	0.012	-0.067	-0.337	-0.31	0.001	0.049	-0.04	-0.3	2.5	0.494	177	155	-17.95	0		False
XM_014153772	LOC106576549	NonCoding	"Click Me"	"(162,185)"	8mer	-0.247	-0.008	0.042	-0.069	0.012	-0.067	-0.337	-0.31	0.001	0.049	-0.04	-0.3	2.5	0.494	177	155	-17.95	0		False
XM_014153773	LOC106576549	NonCoding	"Click Me"	"(162,185)"	8mer	-0.247	-0.008	0.042	-0.069	0.012	-0.067	-0.337	-0.31	0.001	0.049	-0.04	-0.3	2.5	0.494	177	155	-17.95	0		False
XM_014153774	LOC106576550	NonCoding	"Click Me"	"(779,803)"	8mer	-0.247	-0.029	-0.045	-0.033	0.012	-0.067	-0.409	-0.31	-0.003	-0.085	-0.015	-0.414	3.5	0.703	319	150	-19.82	0		False
XM_014153779	LOC106576555	NonCoding	"Click Me"	"(239,262)"	8mer	-0.247	0.013	-0.006	-0.05	0.012	-0.067	-0.345	-0.31	0.005	-0.026	-0.026	-0.358	1.5	0.611	254	149	-18.75	0		False
XM_014154105	LOC106576739	NonCoding	"Click Me"	"(505,526)"	8mer	-0.247	-0.018	-0.01	0.017	0.012	-0.067	-0.314	-0.31	-0.001	-0.032	0.019	-0.324	3	0.62	518	158	-20.58	0		False
XM_014154106	LOC106576739	NonCoding	"Click Me"	"(505,526)"	8mer	-0.247	-0.018	-0.01	0.017	0.012	-0.067	-0.314	-0.31	-0.001	-0.032	0.019	-0.324	3	0.62	518	158	-20.58	0		False
XM_014154107	LOC106576739	NonCoding	"Click Me"	"(505,526)"	8mer	-0.247	-0.018	-0.01	0.017	0.012	-0.067	-0.314	-0.31	-0.001	-0.032	0.019	-0.324	3	0.62	518	158	-20.58	0		False
XM_014154268	LOC106576826	NonCoding	"Click Me"	"(182,204)"	8mer	-0.247	0.003	0.027	-0.065	0.012	-0.067	-0.337	-0.31	0.003	0.025	-0.036	-0.319	2	0.532	196	164	-20.07	0		False
XM_014154282	sirt1	NonCoding	"Click Me"	"(301,325)"	8mer	-0.247	-0.008	0.027	-0.034	0.012	-0.067	-0.317	-0.31	0.001	0.026	-0.015	-0.299	2.5	0.53	317	147	-17.23	0		False
XM_014154291	fam83h	NonCoding	"Click Me"	"(1306,1324)"	8mer	-0.247	-0.008	0.003	-0.014	0.012	-0.067	-0.321	-0.31	0.001	-0.012	-0.002	-0.323	2.5	0.589	397	145	-19.02	0		False
XM_014154299	LOC106576839	NonCoding	"Click Me"	"(2401,2423)"	8mer	-0.247	0.013	0.039	-0.051	0.012	-0.067	-0.301	-0.31	0.005	0.044	-0.027	-0.288	1.5	0.501	250	155	-17.83	0		False
XM_014154363	LOC106576864	NonCoding	"Click Me"	"(50,74)"	8mer	-0.247	-0.039	0.048	-0.097	0.012	-0.067	-0.391	-0.31	-0.005	0.058	-0.059	-0.316	4	0.48	66	162	-24.01	0		False
XM_014154449	LOC106576922	NonCoding	"Click Me"	"(720,742)"	7mer-m8	-0.12	0.021	-0.137	-0.044	0.006	-0.037	-0.31	-0.161	0.036	-0.173	-0.025	-0.324	1	0.884	127	147	-12.61	0		False
XM_014154452	LOC106576925	NonCoding	"Click Me"	"(76,98)"	8mer	-0.247	0.003	0.016	-0.091	0.012	-0.067	-0.375	-0.31	0.003	0.009	-0.055	-0.353	2	0.557	90	156	-23.74	0		False
XM_014154630	LOC106577000	NonCoding	"Click Me"	"(122,143)"	8mer	-0.247	-0.018	0.075	-0.08	0.012	-0.067	-0.326	-0.31	-0.001	0.099	-0.047	-0.259	3	0.415	135	157	-18.25	0		False
XM_014154871	cfap36	NonCoding	"Click Me"	"(1671,1692)"	8mer	-0.247	-0.008	0.021	-0.079	0.012	-0.067	-0.367	-0.31	0.001	0.017	-0.046	-0.338	2.5	0.544	139	151	-21.61	0		False
XM_014154901	LOC106577138	NonCoding	"Click Me"	"(2091,2110)"	8mer	-0.247	0.013	-0.011	-0.098	0.012	-0.067	-0.399	-0.31	0.005	-0.034	-0.059	-0.398	1.5	0.623	63	147	-18.1	0		False
XM_014154902	LOC106577138	NonCoding	"Click Me"	"(2043,2062)"	8mer	-0.247	0.013	-0.011	-0.098	0.012	-0.067	-0.399	-0.31	0.005	-0.034	-0.059	-0.398	1.5	0.623	63	147	-18.1	0		False
XM_014154903	LOC106577139	NonCoding	"Click Me"	"(1547,1569)"	8mer	-0.247	0.003	-0.023	-0.08	0.012	-0.067	-0.402	-0.31	0.003	-0.051	-0.047	-0.405	2	0.65	133	157	-18.7	0		False
XM_014155208	LOC106577271	NonCoding	"Click Me"	"(805,828)"	8mer	-0.247	-0.008	0.062	-0.052	0.012	-0.067	-0.3	-0.31	0.001	0.079	-0.028	-0.258	2.5	0.447	246	147	-17.48	0		False
XM_014155209	LOC106577271	NonCoding	"Click Me"	"(999,1022)"	8mer	-0.247	-0.008	0.062	-0.052	0.012	-0.067	-0.3	-0.31	0.001	0.079	-0.028	-0.258	2.5	0.447	246	147	-17.48	0		False
XM_014155210	LOC106577271	NonCoding	"Click Me"	"(805,828)"	8mer	-0.247	-0.008	0.062	-0.052	0.012	-0.067	-0.3	-0.31	0.001	0.079	-0.028	-0.258	2.5	0.447	246	147	-17.48	0		False
XM_014155425	LOC106577445	NonCoding	"Click Me"	"(3564,3589)"	8mer	-0.247	-0.008	-0.031	0.035	0.012	-0.067	-0.307	-0.31	0.001	-0.065	0.031	-0.343	2.5	0.671	589	161	-24.33	0		False
XM_014155426	LOC106577445	NonCoding	"Click Me"	"(2688,2713)"	8mer	-0.247	-0.008	-0.031	0.035	0.012	-0.067	-0.307	-0.31	0.001	-0.065	0.031	-0.343	2.5	0.671	589	161	-24.33	0		False
XM_014155427	LOC106577445	NonCoding	"Click Me"	"(2465,2490)"	8mer	-0.247	-0.008	-0.031	0.035	0.012	-0.067	-0.307	-0.31	0.001	-0.065	0.031	-0.343	2.5	0.671	589	161	-24.33	0		False
XM_014155645	alpk1	NonCoding	"Click Me"	"(196,218)"	8mer	-0.247	0.003	0.029	-0.061	0.012	-0.067	-0.332	-0.31	0.003	0.028	-0.034	-0.313	2	0.526	210	146	-17.68	0		False
XM_014155833	LOC106577616	NonCoding	"Click Me"	"(76,97)"	8mer	-0.247	0.024	0.058	-0.092	0.012	-0.067	-0.312	-0.31	0.007	0.074	-0.055	-0.284	1	0.455	89	149	-20.52	0		False
XM_014155908	LOC106577628	NonCoding	"Click Me"	"(4037,4060)"	8mer	-0.247	-0.008	0.001	-0.081	0.012	-0.067	-0.39	-0.31	0.001	-0.015	-0.047	-0.372	2.5	0.594	131	148	-17.5	0		False
XM_014155909	LOC106577628	NonCoding	"Click Me"	"(3778,3801)"	8mer	-0.247	-0.008	0.001	-0.081	0.012	-0.067	-0.39	-0.31	0.001	-0.015	-0.047	-0.372	2.5	0.594	131	148	-17.5	0		False
XM_014155910	LOC106577628	NonCoding	"Click Me"	"(3901,3924)"	8mer	-0.247	-0.008	0.001	-0.081	0.012	-0.067	-0.39	-0.31	0.001	-0.015	-0.047	-0.372	2.5	0.594	131	148	-17.5	0		False
XM_014155911	LOC106577628	NonCoding	"Click Me"	"(3748,3771)"	8mer	-0.247	-0.008	0.001	-0.081	0.012	-0.067	-0.39	-0.31	0.001	-0.015	-0.047	-0.372	2.5	0.594	131	148	-17.5	0		False
XM_014155912	LOC106577628	NonCoding	"Click Me"	"(3702,3725)"	8mer	-0.247	-0.008	0.001	-0.081	0.012	-0.067	-0.39	-0.31	0.001	-0.015	-0.047	-0.372	2.5	0.594	131	148	-17.5	0		False
XM_014155926	LOC106577633	NonCoding	"Click Me"	"(4280,4299)"	8mer	-0.247	-0.008	-0.027	-0.032	0.012	-0.067	-0.37	-0.31	0.001	-0.059	-0.014	-0.382	2.5	0.662	323	150	-19.94	0		False
XM_014156015	LOC106577689	NonCoding	"Click Me"	"(115,137)"	8mer	-0.247	-0.018	0.002	-0.081	0.012	-0.067	-0.399	-0.31	-0.001	-0.012	-0.048	-0.372	3	0.59	129	156	-19.66	0		False
XM_014156027	LOC106577674	NonCoding	"Click Me"	"(1792,1814)"	8mer	-0.247	0.024	0.034	-0.071	0.012	-0.067	-0.315	-0.31	0.007	0.037	-0.04	-0.307	1	0.513	172	148	-16.02	0		False
XM_014156073	LOC106577674	NonCoding	"Click Me"	"(1805,1827)"	8mer	-0.247	0.024	0.034	-0.071	0.012	-0.067	-0.315	-0.31	0.007	0.037	-0.04	-0.307	1	0.513	172	148	-16.02	0		False
XM_014156144	LOC106577674	NonCoding	"Click Me"	"(1672,1694)"	8mer	-0.247	0.024	0.034	-0.071	0.012	-0.067	-0.315	-0.31	0.007	0.037	-0.04	-0.307	1	0.513	172	148	-16.02	0		False
XM_014156212	LOC106577674	NonCoding	"Click Me"	"(712,734)"	8mer	-0.247	0.024	0.034	-0.071	0.012	-0.067	-0.315	-0.31	0.007	0.037	-0.04	-0.307	1	0.513	172	148	-16.02	0		False
XM_014156544	LOC106578012	NonCoding	"Click Me"	"(76,96)"	8mer	-0.247	-0.018	0.005	-0.092	0.012	-0.067	-0.407	-0.31	-0.001	-0.009	-0.055	-0.375	3	0.584	88	153	-17.44	0		False
XM_014156667	LOC106578082	NonCoding	"Click Me"	"(2437,2458)"	8mer	-0.247	0.003	0.047	-0.1	0.012	-0.067	-0.353	-0.31	0.003	0.057	-0.061	-0.311	2	0.481	54	146	-18.51	0		False
XM_014156907	LOC106578251	NonCoding	"Click Me"	"(367,388)"	8mer	-0.247	0.003	-0.038	-0.018	0.012	-0.067	-0.356	-0.31	0.003	-0.075	-0.005	-0.387	2	0.688	380	152	-16.62	0		False
XM_014157034	LOC106578336	NonCoding	"Click Me"	"(85,108)"	8mer	-0.247	0.003	-0.017	-0.089	0.012	-0.067	-0.405	-0.31	0.003	-0.042	-0.053	-0.402	2	0.637	100	161	-19.97	0		False
XM_014157164	pex2	NonCoding	"Click Me"	"(1282,1303)"	8mer	-0.247	0.003	-0.027	0.008	0.012	-0.067	-0.319	-0.31	0.003	-0.058	0.013	-0.352	2	0.661	481	143	-14.88	0		False
XM_014157428	mmp16	NonCoding	"Click Me"	"(105,130)"	8mer	-0.247	-0.029	0.021	-0.083	0.012	-0.067	-0.393	-0.31	-0.003	0.016	-0.049	-0.346	3.5	0.545	122	149	-24.31	0		False
XM_014157429	mmp16	NonCoding	"Click Me"	"(104,129)"	8mer	-0.247	-0.029	0.021	-0.083	0.012	-0.067	-0.393	-0.31	-0.003	0.016	-0.049	-0.346	3.5	0.545	121	149	-24.31	0		False
XM_014157431	mmp16	NonCoding	"Click Me"	"(105,130)"	8mer	-0.247	-0.029	0.021	-0.083	0.012	-0.067	-0.393	-0.31	-0.003	0.016	-0.049	-0.346	3.5	0.545	122	149	-24.31	0		False
XM_014157432	mmp16	NonCoding	"Click Me"	"(104,129)"	8mer	-0.247	-0.029	0.021	-0.083	0.012	-0.067	-0.393	-0.31	-0.003	0.016	-0.049	-0.346	3.5	0.545	121	149	-24.31	0		False
XM_014158031	LOC106578834	NonCoding	"Click Me"	"(3007,3030)"	8mer	-0.247	0.024	-0.115	0.063	0.012	-0.067	-0.331	-0.31	0.007	-0.194	0.05	-0.447	1	0.874	700	142	-13.23	0		False
XM_014158032	LOC106578834	NonCoding	"Click Me"	"(2948,2971)"	8mer	-0.247	0.024	-0.115	0.063	0.012	-0.067	-0.331	-0.31	0.007	-0.194	0.05	-0.447	1	0.874	700	142	-13.23	0		False
XM_014158033	LOC106578834	NonCoding	"Click Me"	"(2624,2647)"	8mer	-0.247	0.024	-0.115	0.063	0.012	-0.067	-0.331	-0.31	0.007	-0.194	0.05	-0.447	1	0.874	700	142	-13.23	0		False
XM_014158034	LOC106578834	NonCoding	"Click Me"	"(2772,2795)"	8mer	-0.247	0.024	-0.115	0.063	0.012	-0.067	-0.331	-0.31	0.007	-0.194	0.05	-0.447	1	0.874	700	142	-13.23	0		False
XM_014158036	LOC106578834	NonCoding	"Click Me"	"(2567,2590)"	8mer	-0.247	0.024	-0.115	0.063	0.012	-0.067	-0.331	-0.31	0.007	-0.194	0.05	-0.447	1	0.874	700	142	-13.23	0		False
XM_014158513	cbx1	NonCoding	"Click Me"	"(171,190)"	8mer	-0.247	-0.05	0.067	-0.068	0.012	-0.067	-0.354	-0.31	-0.007	0.086	-0.039	-0.27	4.5	0.435	182	153	-19.4	0		False
XM_014158831	LOC106579177	NonCoding	"Click Me"	"(4989,5013)"	8mer	-0.247	-0.029	-0.029	0.058	0.012	-0.067	-0.302	-0.31	-0.003	-0.061	0.047	-0.327	3.5	0.665	681	157	-20.29	0		False
XM_014158832	LOC106579177	NonCoding	"Click Me"	"(4802,4826)"	8mer	-0.247	-0.029	-0.029	0.058	0.012	-0.067	-0.302	-0.31	-0.003	-0.061	0.047	-0.327	3.5	0.665	681	157	-20.29	0		False
XM_014158833	LOC106579177	NonCoding	"Click Me"	"(4767,4791)"	8mer	-0.247	-0.029	-0.029	0.058	0.012	-0.067	-0.302	-0.31	-0.003	-0.061	0.047	-0.327	3.5	0.665	681	157	-20.29	0		False
XM_014159349	LOC106579442	NonCoding	"Click Me"	"(319,341)"	8mer	-0.247	0.024	0.002	-0.03	0.012	-0.067	-0.307	-0.31	0.007	-0.014	-0.013	-0.33	1	0.592	333	143	-15.11	0		False
XM_014159351	LOC106579444	NonCoding	"Click Me"	"(7381,7403)"	8mer	-0.247	-0.018	0.022	-0.048	0.012	-0.067	-0.347	-0.31	-0.001	0.017	-0.025	-0.319	3	0.544	261	143	-16.83	0		False
XM_014159838	LOC106579701	NonCoding	"Click Me"	"(3484,3506)"	8mer	-0.247	0.003	0.002	-0.024	0.012	-0.067	-0.321	-0.31	0.003	-0.013	-0.008	-0.328	2	0.59	358	144	-13.85	0		False
XM_014159839	LOC106579701	NonCoding	"Click Me"	"(3460,3482)"	8mer	-0.247	0.003	0.002	-0.024	0.012	-0.067	-0.321	-0.31	0.003	-0.013	-0.008	-0.328	2	0.59	358	144	-13.85	0		False
XM_014159840	LOC106579701	NonCoding	"Click Me"	"(3358,3380)"	8mer	-0.247	0.003	0.002	-0.024	0.012	-0.067	-0.321	-0.31	0.003	-0.013	-0.008	-0.328	2	0.59	358	144	-13.85	0		False
XM_014160140	LOC106579852	NonCoding	"Click Me"	"(2396,2419)"	8mer	-0.247	-0.018	-0.048	0.057	0.012	-0.067	-0.312	-0.31	-0.001	-0.091	0.046	-0.356	3	0.713	676	155	-19.14	0		False
XM_014160254	LOC106579881	NonCoding	"Click Me"	"(57,77)"	8mer	-0.247	0.003	0.044	-0.097	0.012	-0.067	-0.352	-0.31	0.003	0.052	-0.058	-0.313	2	0.489	69	146	-14.23	0		False
XM_014160345	LOC106579881	NonCoding	"Click Me"	"(21,41)"	8mer	-0.247	0.003	0.044	-0.106	0.012	-0.067	-0.361	-0.31	0.003	0.052	-0.064	-0.319	2	0.489	33	146	-14.23	0		False
XM_014160524	LOC106579997	NonCoding	"Click Me"	"(403,424)"	8mer	-0.247	-0.029	0.025	-0.009	0.012	-0.067	-0.314	-0.31	-0.003	0.023	0.002	-0.289	3.5	0.534	416	162	-22.65	0		False
XM_014160525	LOC106579997	NonCoding	"Click Me"	"(407,428)"	8mer	-0.247	-0.029	0.025	-0.008	0.012	-0.067	-0.313	-0.31	-0.003	0.023	0.002	-0.288	3.5	0.534	420	162	-22.65	0		False
XM_014161043	LOC106580216	NonCoding	"Click Me"	"(529,554)"	8mer	-0.247	-0.029	0.049	-0.044	0.012	-0.067	-0.326	-0.31	-0.003	0.059	-0.023	-0.276	3.5	0.478	276	147	-17.05	0		False
XM_014161445	LOC106580413	NonCoding	"Click Me"	"(1673,1699)"	8mer	-0.247	-0.039	0.032	-0.027	0.012	-0.067	-0.337	-0.31	-0.005	0.033	-0.011	-0.293	4	0.519	344	158	-24.15	0		False
